2000-04-27 1.5753 2.3299
2000-04-28 1.5567 2.3056
2000-05-01 1.5553 2.2992
2000-05-02 1.5593 2.3162
2000-05-03 1.562 2.3305
2000-05-04 1.5442 2.3126
2000-05-05 1.5287 2.2894
2000-05-08 1.5309 2.2849
2000-05-09 1.5319 2.2894
2000-05-10 1.5157 2.267
2000-05-11 1.4995 2.2334
2000-05-12 1.5173 2.2562
2000-05-15 1.5077 2.245
2000-05-16 1.5011 2.2303
2000-05-17 1.4912 2.2349
2000-05-18 1.4809 2.2221
2000-05-19 1.4857 2.2216
2000-05-23 1.4733 2.2151
2000-05-24 1.4761 2.2261
2000-05-25 1.4705 2.2142
2000-05-26 1.4873 2.2369
2000-05-29 1.4914 2.2347
2000-05-30 1.4942 2.2465
2000-05-31 1.4971 2.2423
2000-06-01 1.4908 2.223
2000-06-02 1.508 2.2288
2000-06-05 1.5143 2.2382
2000-06-06 1.5239 2.2519
2000-06-07 1.5233 2.252
2000-06-08 1.5077 2.2317
2000-06-09 1.5083 2.2267
2000-06-12 1.5123 2.2323
2000-06-13 1.5126 2.2222
2000-06-14 1.5022 2.2073
2000-06-15 1.5107 2.2292
2000-06-16 1.5169 2.2304
2000-06-19 1.5155 2.2207
2000-06-20 1.5103 2.221
2000-06-21 1.4971 2.2052
2000-06-22 1.5114 2.2263
2000-06-23 1.5009 2.2201
2000-06-26 1.4993 2.2221
2000-06-27 1.5002 2.224
2000-06-28 1.5109 2.2414
2000-06-29 1.5193 2.2511
2000-06-30 1.5131 2.2383
2000-07-04 1.5147 2.2477
2000-07-05 1.5119 2.2538
2000-07-06 1.5118 2.2455
2000-07-07 1.5143 2.2428
2000-07-10 1.5138 2.2404
2000-07-11 1.5143 2.2385
2000-07-12 1.5071 2.232
2000-07-13 1.4999 2.2207
2000-07-14 1.4992 2.2251
2000-07-17 1.4924 2.2103
2000-07-18 1.4945 2.2089
2000-07-19 1.4944 2.2052
2000-07-20 1.5089 2.2257
2000-07-21 1.5177 2.2333
2000-07-24 1.5141 2.2168
2000-07-25 1.5192 2.226
2000-07-26 1.516 2.2231
2000-07-27 1.5114 2.223
2000-07-28 1.5027 2.2199
2000-07-31 1.4986 2.2287
2000-08-01 1.5001 2.2334
2000-08-02 1.4923 2.2101
2000-08-03 1.4953 2.2191
2000-08-04 1.5034 2.2383
2000-08-08 1.503 2.2376
2000-08-09 1.5002 2.2278
2000-08-10 1.4983 2.2209
2000-08-11 1.5045 2.2324
2000-08-14 1.5063 2.2366
2000-08-15 1.5062 2.2399
2000-08-16 1.4992 2.2143
2000-08-17 1.499 2.2121
2000-08-18 1.4896 2.1962
2000-08-21 1.4911 2.2022
2000-08-22 1.4801 2.1837
2000-08-23 1.4816 2.2039
2000-08-24 1.4803 2.2011
2000-08-25 1.474 2.1854
2000-08-28 1.4719 2.1847
2000-08-29 1.4615 2.1733
2000-08-30 1.4566 2.1551
2000-08-31 1.451 2.1361
2000-09-01 1.4601 2.1515
2000-09-05 1.4518 2.1422
2000-09-06 1.4445 2.1431
2000-09-07 1.438 2.1247
2000-09-08 1.4203 2.0988
2000-09-11 1.4117 2.0892
2000-09-12 1.4017 2.0761
2000-09-13 1.4128 2.0959
2000-09-14 1.4057 2.0895
2000-09-15 1.4001 2.0781
2000-09-18 1.4013 2.0867
2000-09-19 1.4085 2.0956
2000-09-20 1.4111 2.0926
2000-09-21 1.4279 2.1236
2000-09-22 1.4577 2.1724
2000-09-25 1.4538 2.1646
2000-09-26 1.4598 2.1722
2000-09-27 1.4611 2.1857
2000-09-28 1.4641 2.2005
2000-09-29 1.479 2.2288
2000-10-02 1.467 2.2153
2000-10-03 1.4567 2.1931
2000-10-04 1.4563 2.1823
2000-10-05 1.4507 2.1694
2000-10-06 1.4443 2.1679
2000-10-10 1.4495 2.1758
2000-10-11 1.4617 2.1987
2000-10-12 1.4728 2.2216
2000-10-13 1.4591 2.2081
2000-10-16 1.4459 2.1965
2000-10-17 1.4423 2.1906
2000-10-18 1.4468 2.1992
2000-10-19 1.4432 2.1806
2000-10-20 1.4453 2.1866
2000-10-23 1.4555 2.1953
2000-10-24 1.4497 2.1912
2000-10-25 1.4341 2.1732
2000-10-26 1.4323 2.1749
2000-10-27 1.4515 2.2168
2000-10-30 1.4535 2.2253
2000-10-31 1.4509 2.2157
2000-11-01 1.4457 2.2069
2000-11-02 1.4443 2.2143
2000-11-03 1.4485 2.2221
2000-11-06 1.4311 2.1893
2000-11-07 1.4312 2.192
2000-11-08 1.4232 2.1955
2000-11-09 1.4243 2.2011
2000-11-10 1.4309 2.2115
2000-11-14 1.4309 2.2102
2000-11-15 1.4265 2.2121
2000-11-16 1.4229 2.2088
2000-11-17 1.4233 2.2194
2000-11-20 1.4223 2.2172
2000-11-21 1.4169 2.2029
